bitstring,count,probability
11001011110101010000000001101101000011101101111001111010100011000010,1,0.0009765625
11111111010110111110000111001100111110010000110101110001010110110000,1,0.0009765625
00100011000001010010100010010000111011110100001010110011100000001001,1,0.0009765625
01101011110010100101001111100100101110110010011101000100000111001111,1,0.0009765625
10111000011011100111100111110001110100000110110010100101110110110010,1,0.0009765625
10101100101110011110110001011100010001010001000110100010100110100011,1,0.0009765625
11010010101100110010001111101001010011010001101110100011100110100111,1,0.0009765625
01011011010101100110100000100100111110110011111111011111100101111000,1,0.0009765625
11000101011001001011010001110000100011000110110000010001000011111110,1,0.0009765625
10111110111101010111000000001111100010101001010000010000110110110000,1,0.0009765625
10011001010101111111011001000110000010000111111110001010011101101010,1,0.0009765625
11000000000001010001110001011001011100000001000100011010101011101111,1,0.0009765625
10101110001011111101101010001100000011101000000110101011000100111010,1,0.0009765625
10010000001011011010001110010000101110011101100100001100000101001010,1,0.0009765625
10011110010000111110001000010110000110101110000010100010110110110110,1,0.0009765625
11111001110010100010100101111100111101001110101101110110110110000111,1,0.0009765625
10001101100100100110111001111001001001100001111100100011110000100010,1,0.0009765625
00011001110001010110100000010000110010111010000001000100110011010110,1,0.0009765625
10000011011110010010100001111011110000100000100111000010100110010100,1,0.0009765625
01111100100110111011000000110000001101101100111000011001110000010001,1,0.0009765625
10101001010101111111000111101101100110001011111100100000011111111001,1,0.0009765625
10010000100110101001101110001000100111100110111010010001111101110001,1,0.0009765625
11000001010111100011100001111000100101000001000011110011101001111000,1,0.0009765625
00001010101110001001101010111001001011101000101110100011000111010001,1,0.0009765625
11111010000000101101001100110101001001110011001110000100110111101011,1,0.0009765625
01101000001101001011001101010110101000111101001101100111000111001101,1,0.0009765625
10110010110110110011000000001000010011001001010100111011010110100000,1,0.0009765625
10001111111100101101100011000001100010011000100011100011100110010000,1,0.0009765625
01100000110010111001001100011101111111110001011111001011001010111000,1,0.0009765625
10100011010110111111101001110101111100111110010000110100110010110010,1,0.0009765625
11000111110011111011101011110110110010011101111010000001010110110001,1,0.0009765625
01011100001110010010100100110111001111111111100000000100000111001010,1,0.0009765625
00000010011000101010000101100110101010101101000111000010111011010100,1,0.0009765625
11101110001110001110100111110100010111000110101011100000100011011001,1,0.0009765625
10111110110100000111011000111101010110110100101101010111100101111001,1,0.0009765625
00100111100011010000000010010100000011111011000101001100011111111000,1,0.0009765625
01001110111110000101101001000000111111111011100001000011100101100001,1,0.0009765625
00001110101110000001101111000110001110111101100110110111000001011100,1,0.0009765625
01001110101111001101000110000001101110011100101010000010100101000101,1,0.0009765625
10101001010100110110000110111011100001111011101110000000000001110011,1,0.0009765625
00000001011100100111000001110100010011001000011011110010110111101101,1,0.0009765625
00000010000000110110001100001100101110101010011010110111000101010111,1,0.0009765625
00110010010100011111110100000101011111101110110010010110100001000011,1,0.0009765625
00100101000110100111001111011101111101001011111101011000101111010110,1,0.0009765625
11010011010010011010100011101001111111010101110111101000001011001011,1,0.0009765625
01110011110010001100000000111100001100101011101100011000100001110110,1,0.0009765625
10000101110011100010101101101111100011100111101011000000000000110001,1,0.0009765625
10000100010101000100100000001110101110111001001101001111100110001000,1,0.0009765625
10011010111111111110001111110101100111001010010010010000000101101100,1,0.0009765625
00001101000101111010111111101101111100110111110011010011010101111000,1,0.0009765625
11101110100000110100000101110011101110010101000101001000001010101000,1,0.0009765625
10101100000100001001000000110000010101001100011101000100010010100000,1,0.0009765625
10001000100100101001101010001000110110101011010101111001000011011001,1,0.0009765625
11101001101000110110011100010101100110010110110100100001010111110000,1,0.0009765625
11100011000101000011011100011001001110001001011000011000100111000100,1,0.0009765625
00110010000111001000000111100110110100111111011001110010000100000100,1,0.0009765625
00110111101000011011000100000111100100001011001000010011010011101011,1,0.0009765625
01101000010101100101010001100001110101000001000101100000110001000000,1,0.0009765625
11000110110100110111000101001000000111100000101110100000010010110100,1,0.0009765625
00001010100011101110011010111101100000001010000100101111110100110001,1,0.0009765625
01111101110111010111000011001100001111100110010111110011100100000100,1,0.0009765625
11101011000010010001001011001101000101101100111000100011101101011010,1,0.0009765625
01110001011100110110110010000001101111100010001011100001010001110000,1,0.0009765625
01000001100011110110011010000111010000110100101101100011000010100001,1,0.0009765625
10100111010101010111101001100101110100011110011000011001110111111111,1,0.0009765625
11011011101111001100001011000001001101010000011001000100010001101111,1,0.0009765625
10101010100111100110100101111011100010000101111101010100110110000101,1,0.0009765625
00000000100001110011000101110011110111011000001111111011000010101001,1,0.0009765625
01111001110000000101000110000000110010011100110111100111000010110110,1,0.0009765625
00101100110001000100101100101100101100111010011100000001101111100001,1,0.0009765625
11101000011001001010100011000100111111110110001111110101010100111010,1,0.0009765625
10101110111001000101000001111000100111111111000011101000110001000001,1,0.0009765625
01000011111110110100001101000011011110100110101101111111010110000100,1,0.0009765625
11010111010111010000101110010100010011101000100111100011000101111010,1,0.0009765625
11111011111111100101000100100110100100101111111111011110110010010000,1,0.0009765625
00110011010111100110000000000100000010110111011011110010110100010000,1,0.0009765625
01100100011100101111001001110001010110111000011000001000000100110100,1,0.0009765625
10100010001111010001000010111100001101111101000101111100110010111001,1,0.0009765625
11100000101100110111001111010111101111010111110000110000110000010001,1,0.0009765625
11101110000110000100011111100101000110111101110101100100110000010101,1,0.0009765625
00111000001011101100001000010111010101001011000100100101000001101011,1,0.0009765625
01100011101011001110000001000101101000000110011001000111100100101101,1,0.0009765625
00001001101000000010100011100010110110010111001010110110000110000101,1,0.0009765625
10001110100111000110001001001000000100001111101011011001100001100001,1,0.0009765625
00011111011101001111000101111011111100010010001011100111000001100110,1,0.0009765625
10111000101101101101000111011111101001100010110010010100010110010010,1,0.0009765625
11000000000110101100000111111110111101000010100010110001100000000010,1,0.0009765625
00000000010101101000000010100111110011001010101111010001000111110010,1,0.0009765625
11110010011001010101011100111101101011011110011111000011110000011011,1,0.0009765625
00100101010001101100001111011001010110010110011011100110010011100000,1,0.0009765625
01000010001010110000000111110011101110010001001101001001100110000000,1,0.0009765625
00000010010110001010101001110001011000000101100111010000010011001010,1,0.0009765625
10101111000100011111000000110100111000100101100110100000000011001011,1,0.0009765625
10000000110100000000001110110000101000110100000010000110110110011101,1,0.0009765625
00110001100101100000001100100000101110110000111110001011000110001001,1,0.0009765625
11001010111011001100000010010001001111111111100000010101000010011011,1,0.0009765625
00110111001000010010001111100100000110110111101100001100000110101111,1,0.0009765625
11100000100011101001000001010011011110000110100000001000100111011100,1,0.0009765625
01101001111110000101101000000110111100100011101001010000011000110011,1,0.0009765625
10001011011100111111010111010001101010111011011010101000110010001010,1,0.0009765625
00101110111000110010100111000101111101011011000011101010000000011010,1,0.0009765625
11000000010100010100000010000010111110000101110001000110101110000100,1,0.0009765625
01100001111000110110101111010110110110111100110111010000010110010000,1,0.0009765625
01001101110101001101101011000110011101000001100010101010010010000111,1,0.0009765625
00011010100101110001011101111101111111001001001101111111110011110011,1,0.0009765625
10100101000101000111010110010011110110001000100011000001000001010110,1,0.0009765625
00101111011000010100000100101101011101110011011111100001010100010100,1,0.0009765625
00011101100101100100000000000001011000101000011101100111010110010011,1,0.0009765625
00010100100100011100001001010101100111000100101110011101110010110100,1,0.0009765625
11110010101110101010000111100000100110100001100110011001000001101110,1,0.0009765625
11000001111111101110000100000001101001000101101110101011010110111101,1,0.0009765625
10000100000110100100001000110000000100110010101000011010101100001001,1,0.0009765625
00001100111111100100110001011101101100101111011000000101100011001000,1,0.0009765625
10010111111011011111101001110000010110100100111011001101100101010011,1,0.0009765625
10001000010010110001100000110100010010110101010101110011010010010001,1,0.0009765625
01100101010111001011001111111110100001111111110010110001010001100001,1,0.0009765625
10100111010100010101101000101000110000000111000101100010000110100011,1,0.0009765625
00101110010111101111010011101011100111010101010000100001000001100100,1,0.0009765625
10001010110111000100000000111101101110010000100000100110100000100000,1,0.0009765625
10011111111010110010100000010010110000001111111111010110010010100001,1,0.0009765625
10101001111010100000101001100100001101101001001011100010010110110001,1,0.0009765625
01101001111001011101001011010001001101111110100000010011111111111110,1,0.0009765625
11100011001101101000000000011110100111010001111100110011100110101110,1,0.0009765625
11001111101101100101000110001100011011100000101010000101000010100011,1,0.0009765625
11011010110110000110001101010001011110000111101111010101111110000011,1,0.0009765625
11111011111100001010101001010111111000111011101101100111000011000000,1,0.0009765625
10010001011111100101011100110000100111000010011011110111001110001000,1,0.0009765625
11100111101000011100100000000001100001011000110100000001010000011101,1,0.0009765625
01010000100100001111010001000101110111001000000110110011001111111001,1,0.0009765625
00010110011111010100101100000101001000110011010100101000000000000011,1,0.0009765625
11110011100011101001100001001001011101011110111000011001010000110000,1,0.0009765625
10101000101110100001000000010100001100011001101001011111010110101011,1,0.0009765625
01000001011101101100110010001011111111000001001101000100110110011011,1,0.0009765625
00101010000100011001000110101100001110100010001001110000100001000110,1,0.0009765625
11000111101011101011011010010011001010111010111111001100010011010010,1,0.0009765625
01001001011001000101001110001100010111111100100011101111110110011011,1,0.0009765625
00100010100001111101101011010000010011110011100001111101010001001001,1,0.0009765625
11110011011111010110001101000101111100100011110000100000110111100011,1,0.0009765625
10111111111100010010000100110110001100001111110110001011100000011110,1,0.0009765625
00000101100011100100000011011011011001110100100001110001010110000010,1,0.0009765625
00011011001001010001111001100011010011001111001011100011100101111101,1,0.0009765625
01011111101001001101100000100100101010101100101001100000000001010011,1,0.0009765625
10101101000010000010001000011101011011000111100101010101110110010010,1,0.0009765625
10101001101101001011101011010110001101000100000000001001000011010100,1,0.0009765625
00101010010111011011111110011101001011110101100100100011110000011010,1,0.0009765625
11110100010110010011001100101100001001110010000111110011110111110000,1,0.0009765625
11010010011010111011100000101111111100000101101110001110010100110001,1,0.0009765625
11111000110100001111001001011010010100101101111000000010100111010101,1,0.0009765625
10101100000101000100100100011101010010100101010011100001010000001011,1,0.0009765625
00011100011000110110001101101100110000110011111001111010010111110001,1,0.0009765625
10010010011101111010101100001001101000111110101101001010000000110110,1,0.0009765625
10101000011111111001110001010111010100010010000100110001110101111011,1,0.0009765625
00100101111111111100101101110101000110000110011000011000001111111011,1,0.0009765625
10001111001101111101001010001001110100000111100110010011000001110111,1,0.0009765625
00101100000101010110000011100110101100110101111100000010000011010001,1,0.0009765625
10101100000000111110111110010001101011110100010111011111010100001001,1,0.0009765625
11000000111111001110010000111101000010110111111100010001100100011110,1,0.0009765625
01001111001111001010001010000001001100101110100101101000000000110111,1,0.0009765625
00010101110000010101100100011000011101001100110101000010110010011000,1,0.0009765625
10100111010011100000001100011110010001111000101011101001110110001110,1,0.0009765625
10101101011101101111000011001100000000101101011100011110000011110001,1,0.0009765625
10000100110001000000000100010100000110110011010011010011001100100111,1,0.0009765625
00110110101011101110110100010001110111110111000011011000100011100010,1,0.0009765625
00010111111110000101101010011000111101101010000100111010011110010010,1,0.0009765625
10000110101100100000000010110110101000111110000001001101100010110001,1,0.0009765625
00001111110101100111101110101100101100100111001011011010101010110010,1,0.0009765625
01111011001111100100011010110010111000111010100001110100110011101011,1,0.0009765625
00000011101100110100101010011100011101001101110010001011100110110100,1,0.0009765625
00010001001110000100000100100101101101110010001010110000010100101111,1,0.0009765625
10001101110001111001101110110111010111011101010011000011010000111010,1,0.0009765625
01000001010100010101011110110001111101110100001011000011000101110001,1,0.0009765625
00011100010111110100100000011100001100100010001111000011010001010010,1,0.0009765625
11100011000011001010001010110001011011011011001111110000010010000000,1,0.0009765625
00000001010000011100111000110010110110000010111111101010100110111010,1,0.0009765625
11001000010100011101001000011101010001111110100101100011001101000000,1,0.0009765625
00001100101010000110001000111011100001011000000001011111000100010110,1,0.0009765625
10111001001110110100100001000111110001100110111011110000010100101010,1,0.0009765625
01010111011011010100100100111111000110100010100000110011010100100010,1,0.0009765625
11000100101100110100101100010100011101011110001001100110101001100001,1,0.0009765625
00100110111011000010010011110000010010111100111110010010010100010010,1,0.0009765625
00100110000010010000101010000001000100000101101000001001010110101001,1,0.0009765625
01001110110111010100000000010001101101101101110010010100100000100001,1,0.0009765625
00000110000101010101011111000101110100000100100110110011010100110011,1,0.0009765625
10001010010110010000001010010001011011001010101100110011010110000100,1,0.0009765625
10000111100100011111010000011111000111110010001000111010100000000101,1,0.0009765625
01001110111101001101101100011110101101010110101110001011100110110000,1,0.0009765625
00010101100011100010001001111010000001000101111001100001010100011101,1,0.0009765625
00000000101110010111000100110001011101011101111110111000010110000011,1,0.0009765625
11100001000101100010101111110101000101011010011010010111000111100010,1,0.0009765625
01110111111010100110101100101001111011100101100100000101000110010100,1,0.0009765625
00110111010010000000000001010101100011101000101000110001111011011010,1,0.0009765625
01100101011101010010010001101010011001000110000011000010001011100010,1,0.0009765625
00110000000100111101001110111000010110100000100000001010111011110101,1,0.0009765625
11000111001111111101001001101100111000110010111110101010110101100101,1,0.0009765625
00010100000100010111100111001001100010000010011001000100110101010000,1,0.0009765625
00111011001110100100101001011000010001110011101110100001010110011010,1,0.0009765625
11011010011110010101100101001101101000000011011110011011010010001111,1,0.0009765625
10000100010001100110001001010101000110000010011101111101100111110100,1,0.0009765625
10111111000100011011111000100000101101111001100100110111110000010010,1,0.0009765625
01101010101001001001000011000011001110100101010100100110010001110101,1,0.0009765625
10011000100011011100100101011101001111010010100111000000000010000010,1,0.0009765625
11100111100101011101001011000101111011111010000010110011100011011100,1,0.0009765625
10101010000101001111111111001101010100000000101011101100010010000010,1,0.0009765625
00101010110010010000000010110110101001001110101111110110111010001100,1,0.0009765625
00100001101100001001001001000000100110000000100110011010110001110001,1,0.0009765625
11000110110001001001111100011101011111010110000011010001110010110001,1,0.0009765625
11100110100010001101100011110100100111110110001101101000100001000000,1,0.0009765625
10100001110110001010000011101011111111010011110010101100110000010000,1,0.0009765625
00101010010111010110001000000010001110101111000000100100010110100000,1,0.0009765625
10000011010011000101000010001100000100111010011010011001000010000000,1,0.0009765625
00010011110000001101000101100000100100001110011010111001010111111111,1,0.0009765625
10101010001111010011100111111000111110111001100110000001110001010000,1,0.0009765625
00001110010100101111101111111100100001011101011100010000010000111110,1,0.0009765625
10010100001100010111001101001101100010011010001110000010110010100001,1,0.0009765625
10011101100100010001110111100101000011111100000010101100100010010011,1,0.0009765625
10001010001100101001111111010000001111111011000110110011100110100000,1,0.0009765625
10100011000001111010100001000100100001101110100111011000100101010110,1,0.0009765625
11110000111011101110011111101010101110010011101001011000000101101011,1,0.0009765625
00111010100010100101001001110101011010100000111101100110100110110000,1,0.0009765625
00000101111011110100100010011111100010110001111010011101000111100010,1,0.0009765625
00000000000000001111011011000011111111110000010111010100111001101001,1,0.0009765625
01001100000111001111000110001100101101100000111010000011010001101000,1,0.0009765625
00111010011100010010101001100101010111000011110001110011000001100010,1,0.0009765625
01001110110011011011001110110110001000101100001110000000001011100000,1,0.0009765625
01110101010110011111000101010100000110100001000111110001000101001011,1,0.0009765625
10011011101011010111001100101100000000100011000011010010000100010100,1,0.0009765625
00100000111101010001000100010100110100110000010110100000000010100001,1,0.0009765625
01001010001110111111101111110001011011100110111101000001110001000011,1,0.0009765625
00000111000001010111000101100001011100000000100011101100100011111001,1,0.0009765625
11000001001010001010001110101111111001110011000111110111100101111111,1,0.0009765625
11110000010110011110100111011011110010101011100001110001010100101000,1,0.0009765625
00100100010101111000100001111101011111100011110010111101100111101001,1,0.0009765625
01010100010100011100000100010011011100011010101110011000010001001001,1,0.0009765625
10100001110100001011000111001110000111100010111010111011110011101000,1,0.0009765625
10001111000011100110111111110010010101010010001101001110100001110001,1,0.0009765625
00000001010100101100100110010000001000101001110110100001100001000111,1,0.0009765625
00101011010001011010000011110100011100010100010010101001010010111011,1,0.0009765625
10000001001111011111001001000001011110111001001010100011010110010011,1,0.0009765625
00100011011110001111001010110101011010110110110110000110100001110110,1,0.0009765625
00011010010000100111001111110001100100010111011100010111000000101010,1,0.0009765625
01110100100100011100100100011011010111011000011000000000000000100010,1,0.0009765625
01111000000001001010000100101000000111111100011101100010000011101001,1,0.0009765625
11001010110101100100111010100000111100001001101001010100111110100001,1,0.0009765625
00010110000010100010011110101011100010111000001011010000100010110001,1,0.0009765625
01110100110101000110101001101101010010100101110011100110000000111011,1,0.0009765625
10111001010001101111000101111001110011000111010000110111000110001001,1,0.0009765625
11100000000000101101001111110011011010001011001101110000100100000000,1,0.0009765625
01100100000101010101000100010001100110010100110000001000011011001110,1,0.0009765625
10101001001100010000001010101100000110011000000110001000110100110001,1,0.0009765625
10111100000111110110100000001101100011000011101100011001010001111011,1,0.0009765625
00010100000111100111100010010000110110011101011100010011010001110010,1,0.0009765625
00110100010001000001001010101101001100010010101001000011010101011000,1,0.0009765625
00001100011010011011000111100100011000111010110010100100010000111100,1,0.0009765625
11110011111010011011000011110100111111101100111110100010110100101101,1,0.0009765625
00001100111110100110101111110000011111001011000111000110000010110011,1,0.0009765625
00000101001100011011101010010011101101011001101001111000001111110000,1,0.0009765625
00101000010101100101001101001011001100011000000110111000110100010100,1,0.0009765625
11100010101001010110010110111011010001010001100011100011000010010010,1,0.0009765625
00110000101110010100111011010010011011010111011100001000010011010000,1,0.0009765625
01101101110001100010100011000101101110101001101010110000010000100011,1,0.0009765625
01010110011011100110111111000001011011110011011011000000010011000001,1,0.0009765625
01000101101000110101100101001100100101000111110011111110001001111011,1,0.0009765625
10000101101010000000001001011101001110110000101110111011010000001001,1,0.0009765625
01101010001000111100000010111011110111101111000100000111000001000111,1,0.0009765625
01001111101010111000111100110011100010011111101111011001010111010101,1,0.0009765625
11100001100101001110001011110000011001000001011101000010100000111010,1,0.0009765625
01010001011100110110101100100001011100110111111111110010110101101000,1,0.0009765625
01111111111101001101000010100110011111100011010011101100110110100011,1,0.0009765625
11010000101011011001001110011101011100101011010011011010100111101011,1,0.0009765625
01010100110100000000000001111110110111010011010000111111110101100010,1,0.0009765625
00100011011010011100100110111100111011110010011011000101100000111011,1,0.0009765625
11100000010011100010011100110101011101000011011011000110100010010111,1,0.0009765625
10011101101010000111101100110110000011011011011100110100000011110010,1,0.0009765625
11111010011101001101001111011011100111011011111100110010110001000010,1,0.0009765625
00001101010100111110111010001110100001101011000011011111100101110110,1,0.0009765625
10101010000010101100101101111011001011101111101010110011000010011010,1,0.0009765625
00011101001010110001111110110100011101111000001001100000110100111011,1,0.0009765625
00000110101100110111101101100101011100100100100100001010010101000010,1,0.0009765625
10111101100100001000001010000001011110100110001100111011000000110010,1,0.0009765625
01101101001011100110101111000101001101000111101100000010101111101001,1,0.0009765625
01100110011000100000010100111001100000101101001101010001110101111111,1,0.0009765625
01110101011001000110100011110000101000101011001100000001010111100000,1,0.0009765625
10000100111011011110011001111001110100000011010101100010110001110101,1,0.0009765625
01101000011010101111000001000000010010111110100010100001001111100011,1,0.0009765625
10000000111001110010111000111110100001110001111011101001010101100001,1,0.0009765625
11100011010000110010100000100010001010110111000101100001000100010000,1,0.0009765625
10001011010110010100001000000010011001010101001010100011110011001111,1,0.0009765625
01100001100111001010100000110010100101101010110001001111010111110001,1,0.0009765625
10101100011101000111001011011110110101011110001100100001111110101001,1,0.0009765625
10100011111011001111100000001110111000010101110100010011000000000110,1,0.0009765625
01111111011000010010000010010001100111001000011000101110010100000111,1,0.0009765625
11110010010101010110111001000011100011000111111100010111100100110010,1,0.0009765625
00111111001111010111100011110010111111001001110000111000000111111000,1,0.0009765625
01000000111111011001001001110101101100110100001100101100000101100011,1,0.0009765625
11100010111110110001010010101000110010001100110100100011110101100001,1,0.0009765625
00000000100100111011101100111100100011111111000010000000100011001011,1,0.0009765625
11111110111111000100100101101100110110010100010010010010000110001001,1,0.0009765625
00000100000100001110111101000001011001100011111110000010010110100000,1,0.0009765625
10100010110000111010101110010001100110100001000110011100011000000001,1,0.0009765625
01010011011111001100101011010001011011000101101101100000110001011011,1,0.0009765625
10100110010100011110101100010000100000001100001010111011110010101011,1,0.0009765625
00111100010100111010100111001010100111011100110101001010000110111101,1,0.0009765625
11001100000110001100100111111111011100100010010001101111010011110001,1,0.0009765625
11100001011010110011110111101010011001100000111100001100010111110000,1,0.0009765625
10001011010110111110001010010100100110011100100100100010000100000100,1,0.0009765625
01010000000101010101000000010000110101001110001010001011110110000001,1,0.0009765625
10110010100001100111011101101100100110010010111110111000110010110010,1,0.0009765625
11011010000101010100111011111101010010111001010101111101100000010010,1,0.0009765625
10010100110110000101101110100001100100101000000111010000111110011001,1,0.0009765625
10110111101101110100010000110100001001000000011010001001010011000000,1,0.0009765625
00100110011000010111100101110100010100011011001001000111100011010011,1,0.0009765625
00000110110001100000101100100000111000111101110000011110110001110110,1,0.0009765625
10011010001000100010001100110000000110100010011000100010010011110101,1,0.0009765625
10000111000001101000001110010011111101100010011101010100010110101011,1,0.0009765625
11101001011101010000001101010100000010101000110110011111110100110101,1,0.0009765625
01010101011000000101001111100110111001110111101101000001010011101011,1,0.0009765625
01101000100001111000100011111100011101100010001110010110110010101010,1,0.0009765625
11111011110001001110101010110101111011001010100000110011111011100001,1,0.0009765625
00000010100110000110100001011001101101111001101110110010000111101000,1,0.0009765625
01001111111101111110101101011010110001011010011101001101100001010000,1,0.0009765625
00101111001100101100100111111000101111011101110000001000110000010101,1,0.0009765625
00101101100100110010001111001001000101010000000001000001100111010001,1,0.0009765625
11000010101110110100100010011010100010110000110010001011100100001110,1,0.0009765625
01001111011010001100000110001101110010000000011111111011100101010110,1,0.0009765625
01001100010100000100110000010100111000111010011001010100101111000001,1,0.0009765625
00000000010111100110001111110000100111001000100110111000000111001000,1,0.0009765625
01000010101100100111100000000110100010001000100101001000110110001001,1,0.0009765625
01000100100110100011001100101110101100101010011101111010000011111101,1,0.0009765625
00100000011101000011011110010110110100110110000100111000111101010100,1,0.0009765625
00000100111011010100101100011101110110110000000010111100010101110001,1,0.0009765625
10011010110110010001000100110101000110011110100011100000100100111000,1,0.0009765625
00100010111011001001101111011110110110100000110100000100100100101100,1,0.0009765625
10000111010100101110111101010101010100101101100111001100100000010000,1,0.0009765625
00011011010010101101100101010101101101111101100001100111110110000110,1,0.0009765625
01111011111110001111111010010000100010000011100011110001010110010110,1,0.0009765625
01110001001010000000001011000001010010011010000010110000100000101111,1,0.0009765625
00011001010001000001000111101010111101100000111100110011011011000100,1,0.0009765625
10000100110100011101001111100110101110000001111101110001100001101100,1,0.0009765625
00111010111011000100010100110001010011100101001010001100000110000010,1,0.0009765625
10100100100110101011011100011010111110010101000100100010100110011000,1,0.0009765625
11001001000010001011010110000010001110011000110010001100010001000000,1,0.0009765625
01011001101101001011000101100101111110100001111100011110010111110100,1,0.0009765625
01101111011001110110010001111011101110100111001100000000101111111010,1,0.0009765625
00001001010000100001100000000010100011011100111111001001000110100001,1,0.0009765625
00101110011100000100100011101001000010100001011011100011000100001010,1,0.0009765625
10111011000001100011110000100001110101101110101010110100110011111001,1,0.0009765625
01000111010011000001100010101101110010010010001010101000000010011000,1,0.0009765625
10101100011011010101000111001110111110001000010001001101001011101000,1,0.0009765625
01000101010000001101110001001101010111010100011101011100011100101111,1,0.0009765625
11000110100010111010111100110000000101100011100011000001010010110001,1,0.0009765625
00111111010010011111111001100011101011010110111111100101011101010000,1,0.0009765625
00110110010111001101101011010001000111101000010000011111000001010010,1,0.0009765625
10111011101100001010001010111001011111000001100000110110110111100011,1,0.0009765625
00100000001001010111110010101100101100101110101111100000010001000010,1,0.0009765625
11000100001001010110011111011101101111000111001001001001100011010100,1,0.0009765625
11010111101111001101100110010100110100010110111001101010000100010011,1,0.0009765625
01001011011111111101010101000100001010111001110111110010011011010111,1,0.0009765625
01110100101110000100001001100010000100111111011010010110100001110101,1,0.0009765625
11100111110100001001101100111001011100010100111110010000010001100011,1,0.0009765625
01000001000110100111011000010001011110010111010011101111100101000000,1,0.0009765625
10110110100100101001001110011111100011100011011111011000010111011001,1,0.0009765625
10000000001001111011000001100101110010001000100101001011110100011100,1,0.0009765625
00101001100100100111101011101100000100000111110111111001010011111110,1,0.0009765625
10001001011101011100100100000001010000010011111001001010110101010000,1,0.0009765625
00100100011010101110000100010001000101010101111011101000010100100000,1,0.0009765625
00000101011010011000000000110011111110010101101010011001000111001101,1,0.0009765625
00100000011101010100101010010001111000010111111101010100100111001001,1,0.0009765625
00010110111111011010000110010101001110111001000111001010010101010110,1,0.0009765625
01000000101111000111100111010100100110010101101110111011001111100000,1,0.0009765625
11100001101011100011001001001011011100000101111010001100111011110010,1,0.0009765625
11111111110011000111001100010101000100101000011110111011000100110010,1,0.0009765625
01110001111011111111010101100100110111000101110010000000110011011110,1,0.0009765625
11111111011001111111101111010100010110001100101101001000100001111000,1,0.0009765625
11111110110100010101111001000011111001000111000110110111100010101011,1,0.0009765625
10101100010000001000000001011101011101001010010110010001100101000110,1,0.0009765625
10101010010011000100000110010000010011011011000101101001100011000011,1,0.0009765625
00001110100100111001111111011000001111100101010111110000111000100111,1,0.0009765625
00101010110110100011000111000001011110000110001110100001110011111110,1,0.0009765625
10111100001110011111101101010100010111111001110010000001100111000010,1,0.0009765625
00110101010110001001101111011111101110101000011100100110010111001011,1,0.0009765625
11000000011110111010001000111100000100001001111111111011000111110111,1,0.0009765625
00110001110100100101011001101001111101010101100001010111110111010011,1,0.0009765625
01001101011101100011010000000011001000110100010100110001001100010000,1,0.0009765625
00111000111000111000110011001111101111101001101100010010000010110011,1,0.0009765625
00001111011111010100000111011100000010010000100110000001000010110010,1,0.0009765625
11100111001110000110011001101110010001101110111111001011110101001101,1,0.0009765625
00011011010000000110000110101001010100100010010011101001110010110000,1,0.0009765625
01010101000100011101000101101001011011110010110111111001000000001000,1,0.0009765625
01000010111101100110100101000011001100111000101001111010000000001001,1,0.0009765625
01011101111110010000010010110100110101101001001011001110100011011011,1,0.0009765625
10101111101110110101011111000100001011001101001100100110010111001011,1,0.0009765625
00000111011100111010001000111110111111001001110101110111110101000001,1,0.0009765625
00111101110100010011000011111110100010110000110101101010000011100000,1,0.0009765625
01001111100111100001010101110010101101000111111110001101000010100100,1,0.0009765625
00111001110111001111101011101111111010111101011100000010001111011100,1,0.0009765625
00001100111011110010011011100001110011111001101110010110010011001000,1,0.0009765625
01110001110001101111001101110000111011110010011110111001010110010100,1,0.0009765625
10100101101101110110010000011001110111011001010101000010100111100010,1,0.0009765625
11010101110010101110010100101011101101110010011100100011110100001110,1,0.0009765625
00000100010111110101110110101100000001010110111101000011100111000000,1,0.0009765625
00101110100001010111010001000110011111110001100100011101010110111110,1,0.0009765625
00011011010001100110110010110100001111100100010010000101110111001010,1,0.0009765625
00000100011001111100000110011111100111010010010000010010100010110011,1,0.0009765625
01101000111111010001011110011010111100101110110101001010100100000011,1,0.0009765625
00110111001010010001001011111000011100101010001101100000000111100101,1,0.0009765625
11111101101010110111100111000001111010110001111111001001100110011010,1,0.0009765625
11110001111001000001111101101111001010110111110001110010001100010100,1,0.0009765625
10101001001101000110100101110111011101110000110011000100110100110001,1,0.0009765625
10001101001001101110011011000000000100000111011001111000000010110011,1,0.0009765625
11111000100111011101101110000001111110011001011111100111000100000011,1,0.0009765625
10000010111100100010111011100101101010111111011110000011110101000100,1,0.0009765625
10001010101000010000000101100111011111001000101110110101100001111011,1,0.0009765625
11001001011101011001111011110110001100010010111010100011110111100010,1,0.0009765625
10001010111001011101000111110000001100111000010110010111110011010001,1,0.0009765625
01010001010001001100011001101100010010100010101111010010000010100001,1,0.0009765625
00101011100001001111001011010011001000001000011111110000000111101001,1,0.0009765625
10000111111110010010110000010001111001010011100101010111100101010001,1,0.0009765625
00110000011010000011000001110011011100111001100000101100000001011100,1,0.0009765625
01110011001100101110011101001110001101011101001011000011100110010001,1,0.0009765625
10110100011011001011010100011111110010010111111111101010110011100000,1,0.0009765625
10101111001110010100100101000010101110001111010100101110010001100000,1,0.0009765625
11011000011111001101000010101100101010011110100111001001010011010101,1,0.0009765625
00110010001110001011000101000000110001100000000100001100100011110110,1,0.0009765625
